user_id,address_id,is_default_address,created_at
USR01545,ADR00140,True,2025-12-12 12:38:57.779221
USR01546,ADR00140,True,2026-02-17 13:43:10.779221
USR01547,ADR00140,True,2026-06-05 09:01:28.779221
USR01548,ADR00140,True,2026-03-30 03:26:02.779221
USR01549,ADR00140,True,2026-02-26 06:34:31.779221
USR01550,ADR00140,True,2026-02-20 00:17:34.779221
USR01552,ADR00140,True,2025-12-17 01:53:24.779221
USR01553,ADR00140,True,2026-04-29 22:44:45.779221
USR01555,ADR00141,True,2026-01-05 19:31:53.779221
USR01556,ADR00141,True,2026-05-05 00:06:39.779221
USR01557,ADR00141,True,2026-05-18 02:14:05.779221
USR01558,ADR00141,True,2026-02-04 08:25:52.779221
USR01559,ADR00141,True,2025-12-17 12:40:39.779221
USR01561,ADR00141,True,2026-02-02 01:03:21.779221
USR01562,ADR00141,True,2026-04-03 23:07:04.779221
USR01563,ADR00141,True,2026-02-20 18:44:39.779221
USR01564,ADR00142,True,2025-12-11 01:12:36.779221
USR01565,ADR00142,True,2025-12-12 03:04:36.779221
USR01566,ADR00142,True,2026-02-19 17:27:03.779221
USR01567,ADR00142,True,2025-12-26 12:33:03.779221
USR01570,ADR00142,True,2026-01-19 12:41:57.779221
USR01572,ADR00142,True,2026-03-30 18:44:16.779221
USR01573,ADR00142,True,2026-03-02 10:49:28.779221
USR01575,ADR00142,True,2026-04-21 08:26:10.779221
USR01576,ADR00143,True,2026-05-22 14:17:07.779221
USR01578,ADR00143,True,2026-05-23 03:04:22.779221
USR01581,ADR00143,True,2026-01-14 07:02:42.779221
USR01582,ADR00143,True,2026-01-21 11:29:24.779221
USR01583,ADR00143,True,2025-12-21 16:28:25.779221
USR01584,ADR00143,True,2026-02-03 23:23:13.779221
USR01585,ADR00143,True,2026-03-21 00:17:16.779221
USR01586,ADR00143,True,2026-05-25 09:38:24.779221
USR01587,ADR00144,True,2025-12-20 04:41:01.779221
USR01588,ADR00144,True,2025-12-14 17:36:50.779221
USR01590,ADR00144,True,2025-12-23 15:53:09.779221
USR01591,ADR00144,True,2026-04-29 18:55:14.779221
USR01593,ADR00144,True,2026-01-04 06:45:35.779221
USR01594,ADR00144,True,2026-04-29 08:43:14.779221
USR01597,ADR00144,True,2026-05-29 11:36:09.779221
USR01598,ADR00144,True,2026-04-03 13:18:22.779221
USR01599,ADR00145,True,2026-01-28 01:15:25.779221
USR01600,ADR00145,True,2026-04-03 23:34:18.779221
USR01601,ADR00145,True,2026-01-02 18:48:51.779221
USR01602,ADR00145,True,2026-01-08 11:46:45.779221
USR01603,ADR00145,True,2026-01-22 06:48:10.779221
USR01604,ADR00145,True,2026-01-04 17:00:22.779221
USR01606,ADR00145,True,2026-04-14 00:35:11.779221
USR01607,ADR00145,True,2026-03-30 18:31:54.779221
USR01609,ADR00146,True,2026-01-15 10:50:56.779221
USR01610,ADR00146,True,2025-12-18 20:36:12.779221
USR01612,ADR00146,True,2026-02-11 04:47:34.779221
USR01617,ADR00146,True,2026-03-18 13:02:34.779221
USR01620,ADR00146,True,2026-01-21 09:10:50.779221
USR01622,ADR00146,True,2026-05-28 10:26:40.779221
USR01623,ADR00146,True,2025-12-30 06:43:38.779221
USR01624,ADR00146,True,2026-03-09 02:55:24.779221
USR01625,ADR00147,True,2025-12-11 18:20:24.779221
USR01628,ADR00147,True,2026-02-11 12:09:15.779221
USR01629,ADR00147,True,2025-12-16 22:48:35.779221
USR01630,ADR00147,True,2026-03-03 19:55:06.779221
USR01631,ADR00147,True,2025-12-21 23:09:41.779221
USR01632,ADR00147,True,2026-05-20 22:49:53.779221
USR01633,ADR00147,True,2025-12-29 14:26:27.779221
USR01635,ADR00147,True,2026-02-03 19:39:39.779221
USR01636,ADR00148,True,2026-01-13 07:33:52.779221
USR01637,ADR00148,True,2026-06-06 07:20:35.779221
USR01638,ADR00148,True,2026-05-17 21:20:10.779221
USR01639,ADR00148,True,2026-02-28 15:35:30.779221
USR01640,ADR00148,True,2026-01-01 03:08:46.779221
USR01641,ADR00148,True,2026-03-10 13:49:06.779221
USR01642,ADR00148,True,2026-04-09 21:34:53.779221
USR01643,ADR00148,True,2026-02-09 17:27:09.779221
USR01644,ADR00149,True,2026-04-03 05:33:01.779221
USR01645,ADR00149,True,2026-03-18 20:38:15.779221
USR01646,ADR00149,True,2026-02-18 18:46:43.779221
USR01647,ADR00149,True,2026-02-26 19:51:40.779221
USR01649,ADR00149,True,2026-01-08 01:14:12.779221
USR01650,ADR00149,True,2026-04-14 00:14:04.779221
USR01651,ADR00149,True,2025-12-16 03:08:17.779221
USR01653,ADR00149,True,2026-06-05 22:00:35.779221
USR01654,ADR00150,True,2026-01-15 02:30:44.779221
USR01655,ADR00150,True,2025-12-28 11:04:45.779221
USR01656,ADR00150,True,2026-04-19 07:17:23.779221
USR01657,ADR00150,True,2026-03-19 07:46:32.779221
USR01658,ADR00150,True,2026-03-23 08:47:17.779221
USR01660,ADR00150,True,2026-04-01 04:17:41.779221
USR01661,ADR00150,True,2026-01-23 02:06:27.779221
USR01662,ADR00150,True,2026-02-27 00:28:09.779221
USR01664,ADR00151,True,2026-03-17 06:37:33.779221
USR01665,ADR00151,True,2026-04-25 04:29:42.779221
USR01667,ADR00151,True,2026-01-22 00:33:40.779221
USR01668,ADR00151,True,2026-03-25 19:29:11.779221
USR01669,ADR00151,True,2025-12-13 16:02:09.779221
USR01670,ADR00151,True,2026-04-25 16:36:51.779221
USR01674,ADR00151,True,2026-04-23 18:09:27.779221
USR01676,ADR00151,True,2026-03-23 02:21:18.779221
USR01677,ADR00152,True,2026-05-15 16:06:38.779221
USR01678,ADR00152,True,2026-04-28 23:47:36.779221
USR01679,ADR00152,True,2026-02-27 16:39:36.779221
USR01680,ADR00152,True,2026-01-04 02:49:22.779221
USR01681,ADR00152,True,2025-12-23 01:37:02.779221
USR01682,ADR00152,True,2026-02-16 13:08:09.779221
USR01683,ADR00152,True,2026-02-06 03:05:19.779221
USR01684,ADR00152,True,2026-01-19 01:01:24.779221
USR01685,ADR00153,True,2026-05-26 16:06:00.779221
USR01686,ADR00153,True,2026-02-20 17:27:26.779221
USR01687,ADR00153,True,2026-04-11 01:37:44.779221
USR01689,ADR00153,True,2025-12-09 11:54:16.779221
USR01691,ADR00153,True,2026-01-22 10:08:12.779221
USR01692,ADR00153,True,2026-01-31 14:34:06.779221
USR01693,ADR00153,True,2026-05-19 01:54:13.779221
USR01694,ADR00153,True,2025-12-21 08:24:24.779221
USR01697,ADR00154,True,2025-12-26 21:33:35.779221
USR01698,ADR00154,True,2025-12-29 04:29:03.779221
USR01699,ADR00154,True,2026-04-18 09:14:28.779221
USR01700,ADR00154,True,2026-05-20 22:08:04.779221
USR01701,ADR00154,True,2026-01-12 19:30:22.779221
USR01703,ADR00154,True,2026-01-10 16:12:49.779221
USR01704,ADR00154,True,2026-02-26 09:45:40.779221
USR01705,ADR00154,True,2026-01-17 23:28:29.779221
USR01706,ADR00155,True,2026-01-23 02:02:39.779221
USR01707,ADR00155,True,2025-12-31 03:01:38.779221
USR01708,ADR00155,True,2026-01-22 06:05:14.779221
USR01710,ADR00155,True,2026-02-06 02:23:26.779221
USR01711,ADR00155,True,2026-03-02 03:53:17.779221
USR01713,ADR00155,True,2026-01-31 17:59:30.779221
USR01714,ADR00155,True,2026-02-11 23:44:03.779221
USR01715,ADR00155,True,2026-01-29 23:02:18.779221
USR01716,ADR00156,True,2026-05-27 09:44:00.779221
USR01717,ADR00156,True,2026-05-10 00:15:18.779221
USR01719,ADR00156,True,2026-02-12 15:50:17.779221
USR01720,ADR00156,True,2026-05-28 09:27:55.779221
USR01721,ADR00156,True,2026-01-08 10:24:28.779221
USR01724,ADR00156,True,2026-01-23 21:53:00.779221
USR01725,ADR00156,True,2025-12-25 04:33:49.779221
USR01726,ADR00156,True,2025-12-13 12:06:00.779221
USR01728,ADR00157,True,2026-03-30 10:38:18.779221
USR01729,ADR00157,True,2026-04-02 23:58:50.779221
USR01730,ADR00157,True,2026-05-20 19:14:27.779221
USR01731,ADR00157,True,2026-05-03 18:38:28.779221
USR01732,ADR00157,True,2026-05-25 02:54:52.779221
USR01735,ADR00157,True,2026-01-20 10:24:03.779221
USR01736,ADR00157,True,2026-02-24 22:46:57.779221
USR01739,ADR00157,True,2025-12-23 08:48:28.779221
USR01740,ADR00158,True,2025-12-18 05:59:42.779221
USR01741,ADR00158,True,2026-03-28 02:37:23.779221
USR01742,ADR00158,True,2026-05-03 06:13:52.779221
USR01744,ADR00158,True,2026-04-18 08:49:49.779221
USR01745,ADR00158,True,2025-12-24 12:24:57.779221
USR01746,ADR00158,True,2025-12-31 12:58:26.779221
USR01747,ADR00158,True,2026-01-04 07:09:50.779221
USR01748,ADR00158,True,2026-05-13 22:37:02.779221
USR01750,ADR00159,True,2026-03-11 12:42:11.779221
USR01751,ADR00159,True,2026-01-24 09:25:52.779221
USR01753,ADR00159,True,2026-01-20 07:20:40.779221
USR01754,ADR00159,True,2026-02-25 22:52:00.779221
USR01756,ADR00159,True,2026-04-03 23:32:59.779221
USR01757,ADR00159,True,2026-03-29 17:43:55.779221
USR01760,ADR00159,True,2026-02-25 16:13:10.779221
USR01766,ADR00159,True,2026-02-10 11:04:30.779221
USR01767,ADR00160,True,2025-12-15 05:14:35.779221
USR01769,ADR00160,True,2026-01-15 17:34:12.779221
USR01770,ADR00160,True,2026-03-22 01:10:49.779221
USR01771,ADR00160,True,2026-04-12 04:53:46.779221
USR01772,ADR00160,True,2025-12-14 16:28:40.779221
USR01774,ADR00160,True,2026-05-10 18:22:12.779221
USR01777,ADR00160,True,2026-04-25 22:54:12.779221
USR01778,ADR00160,True,2026-04-17 15:44:53.779221
USR01779,ADR00161,True,2026-05-17 15:14:02.779221
USR01780,ADR00161,True,2026-02-13 21:44:32.779221
USR01782,ADR00161,True,2026-02-16 18:44:27.779221
USR01783,ADR00161,True,2026-01-23 08:40:00.779221
USR01784,ADR00161,True,2026-02-08 19:57:10.779221
USR01785,ADR00161,True,2025-12-22 10:25:55.779221
USR01786,ADR00161,True,2026-04-07 14:57:08.779221
USR01790,ADR00161,True,2026-02-08 05:52:07.779221
USR01791,ADR00162,True,2026-05-15 02:31:33.779221
USR01797,ADR00162,True,2026-02-23 22:50:33.779221
USR01798,ADR00162,True,2026-05-20 22:22:36.779221
USR01800,ADR00162,True,2026-04-05 08:06:02.779221
USR01802,ADR00162,True,2026-04-23 22:38:50.779221
USR01804,ADR00162,True,2026-01-04 13:29:28.779221
USR01806,ADR00162,True,2026-04-07 10:10:07.779221
USR01807,ADR00162,True,2026-06-05 15:50:30.779221
USR01808,ADR00163,True,2026-02-13 00:46:27.779221
USR01809,ADR00163,True,2026-01-02 06:59:21.779221
USR01810,ADR00163,True,2026-02-09 09:01:26.779221
USR01811,ADR00163,True,2025-12-20 15:22:47.779221
USR01812,ADR00163,True,2026-03-25 05:59:29.779221
USR01815,ADR00163,True,2025-12-25 03:44:36.779221
USR01818,ADR00163,True,2026-02-27 03:49:43.779221
USR01820,ADR00163,True,2026-01-13 17:47:52.779221
USR01821,ADR00164,True,2026-03-13 17:54:01.779221
USR01822,ADR00164,True,2026-03-13 23:17:35.779221
USR01824,ADR00164,True,2026-02-10 12:14:06.779221
USR01826,ADR00164,True,2026-04-24 08:37:05.779221
USR01827,ADR00164,True,2025-12-23 04:18:51.779221
USR01829,ADR00164,True,2026-04-29 18:01:48.779221
USR01834,ADR00164,True,2026-05-22 19:35:09.779221
USR01836,ADR00164,True,2026-05-16 16:20:23.779221
USR01837,ADR00165,True,2026-05-22 21:30:37.779221
USR01839,ADR00165,True,2025-12-13 16:19:10.779221
USR01840,ADR00165,True,2026-05-26 09:15:52.779221
USR01844,ADR00165,True,2026-05-31 12:56:23.779221
USR01847,ADR00165,True,2026-03-05 21:16:55.779221
USR01848,ADR00165,True,2026-01-08 01:36:58.779221
USR01850,ADR00165,True,2026-03-01 00:51:01.779221
USR01851,ADR00165,True,2026-03-31 11:20:45.779221
USR01852,ADR00166,True,2026-04-27 17:04:24.779221
USR01853,ADR00166,True,2026-01-14 19:54:21.779221
USR01854,ADR00166,True,2026-04-25 00:37:50.779221
USR01855,ADR00166,True,2026-03-31 08:21:47.779221
USR01857,ADR00166,True,2025-12-09 20:23:16.779221
USR01858,ADR00166,True,2026-01-12 17:28:21.779221
USR01860,ADR00166,True,2026-02-18 23:32:43.779221
USR01861,ADR00166,True,2026-05-30 01:24:38.779221
USR01863,ADR00167,True,2026-05-09 12:29:40.779221
USR01864,ADR00167,True,2026-02-04 08:05:36.779221
USR01865,ADR00167,True,2026-03-05 19:40:54.779221
USR01866,ADR00167,True,2026-04-10 12:32:19.779221
USR01868,ADR00167,True,2026-05-09 06:39:00.779221
USR01869,ADR00167,True,2026-01-04 21:22:55.779221
USR01870,ADR00167,True,2026-04-22 21:13:09.779221
USR01874,ADR00167,True,2026-03-27 20:34:56.779221
USR01876,ADR00168,True,2026-02-21 15:47:54.779221
USR01878,ADR00168,True,2026-05-16 17:10:44.779221
USR01879,ADR00168,True,2026-03-23 14:59:30.779221
USR01880,ADR00168,True,2026-02-03 08:18:08.779221
USR01882,ADR00168,True,2025-12-13 16:36:12.779221
USR01884,ADR00168,True,2026-02-21 01:44:59.779221
USR01885,ADR00168,True,2026-04-02 10:50:12.779221
USR01890,ADR00168,True,2026-02-14 17:49:34.779221
USR01891,ADR00169,True,2026-06-03 23:35:40.779221
USR01892,ADR00169,True,2026-03-15 13:26:29.779221
USR01893,ADR00169,True,2026-01-02 05:55:09.779221
USR01894,ADR00169,True,2026-04-30 10:27:17.779221
USR01895,ADR00169,True,2026-04-22 00:20:53.779221
USR01896,ADR00169,True,2026-03-22 01:54:56.779221
USR01898,ADR00169,True,2025-12-11 04:30:35.779221
USR01899,ADR00169,True,2026-02-03 14:31:36.779221
USR01900,ADR00170,True,2026-04-05 03:44:57.779221
USR01901,ADR00170,True,2026-02-18 17:40:37.779221
USR01902,ADR00170,True,2026-01-02 05:56:57.779221
USR01903,ADR00170,True,2026-03-30 00:27:42.779221
USR01904,ADR00170,True,2026-05-26 10:44:07.779221
USR01905,ADR00170,True,2025-12-31 04:19:38.779221
USR01906,ADR00170,True,2026-01-30 09:33:51.779221
USR01907,ADR00170,True,2026-04-12 04:24:31.779221
USR01908,ADR00171,True,2026-01-16 02:35:50.779221
USR01909,ADR00171,True,2026-02-23 00:31:09.779221
USR01911,ADR00171,True,2026-04-05 10:35:01.779221
USR01912,ADR00171,True,2026-05-09 22:52:11.779221
USR01913,ADR00171,True,2026-06-02 16:32:49.779221
USR01915,ADR00171,True,2026-03-15 02:21:57.779221
USR01916,ADR00171,True,2026-02-18 08:55:14.779221
USR01918,ADR00171,True,2026-02-11 03:41:08.779221
USR01920,ADR00172,True,2026-05-01 23:33:51.779221
USR01923,ADR00172,True,2026-04-15 13:39:45.779221
USR01924,ADR00172,True,2025-12-15 03:57:24.779221
USR01926,ADR00172,True,2026-05-05 07:09:11.779221
USR01928,ADR00172,True,2026-01-24 22:41:57.779221
USR01929,ADR00172,True,2026-02-15 19:43:29.779221
USR01930,ADR00172,True,2026-01-13 22:28:07.779221
USR01931,ADR00172,True,2026-04-03 20:49:14.779221
USR01933,ADR00173,True,2026-02-16 12:36:22.779221
USR01934,ADR00173,True,2026-04-22 08:50:14.779221
USR01935,ADR00173,True,2026-02-14 16:45:40.779221
USR01937,ADR00173,True,2026-04-21 17:37:51.779221
USR01939,ADR00173,True,2026-02-19 17:53:03.779221
USR01940,ADR00173,True,2026-01-11 18:18:44.779221
USR01941,ADR00173,True,2026-03-04 20:34:02.779221
USR01943,ADR00173,True,2026-03-03 15:26:43.779221
USR01944,ADR00174,True,2026-05-17 12:50:31.779221
USR01945,ADR00174,True,2026-03-04 14:13:07.779221
USR01947,ADR00174,True,2026-04-14 06:33:29.779221
USR01949,ADR00174,True,2026-04-06 09:26:46.779221
USR01950,ADR00174,True,2026-04-10 02:21:03.779221
USR01951,ADR00174,True,2026-02-05 02:30:28.779221
USR01952,ADR00174,True,2026-04-21 03:49:41.779221
USR01954,ADR00174,True,2026-05-15 02:05:01.779221
USR01955,ADR00175,True,2026-01-05 10:38:25.779221
USR01956,ADR00175,True,2025-12-28 00:49:39.779221
USR01957,ADR00175,True,2026-03-03 12:17:23.779221
USR01959,ADR00175,True,2026-01-31 06:02:36.779221
USR01960,ADR00175,True,2026-03-26 18:36:29.779221
USR01963,ADR00175,True,2026-01-24 15:15:49.779221
USR01964,ADR00175,True,2025-12-28 10:58:47.779221
USR01965,ADR00175,True,2026-03-22 23:34:16.779221
USR01966,ADR00001,True,2026-04-21 01:20:10.779221
USR01967,ADR00002,True,2026-02-26 20:05:35.779221
USR01970,ADR00003,True,2026-03-11 00:49:48.779221
USR01971,ADR00004,True,2026-05-12 06:46:44.779221
USR01972,ADR00005,True,2026-05-06 12:19:46.779221
USR01973,ADR00006,True,2026-02-17 06:29:22.779221
USR01976,ADR00007,True,2026-04-01 13:01:58.779221
USR01978,ADR00008,True,2026-03-11 19:10:59.779221
USR01979,ADR00009,True,2026-04-27 07:37:01.779221
USR01980,ADR00010,True,2026-01-12 04:08:26.779221
USR01981,ADR00011,True,2026-04-20 20:56:21.779221
USR01982,ADR00012,True,2025-12-30 21:32:29.779221
USR01984,ADR00013,True,2026-01-20 01:04:45.779221
USR01986,ADR00014,True,2026-03-30 23:44:41.779221
USR01988,ADR00015,True,2025-12-21 12:32:13.779221
USR01989,ADR00016,True,2026-03-31 10:43:33.779221
USR01990,ADR00017,True,2026-03-12 04:26:34.779221
USR01992,ADR00018,True,2026-04-29 14:11:27.779221
USR01996,ADR00019,True,2026-02-25 22:13:30.779221
USR01997,ADR00020,True,2026-03-08 12:45:15.779221
USR02001,ADR00021,True,2026-06-05 20:09:34.779221
USR02002,ADR00022,True,2026-04-21 20:28:14.779221
USR02003,ADR00023,True,2026-03-19 04:33:40.779221
USR02005,ADR00024,True,2026-01-07 22:37:51.779221
USR02006,ADR00025,True,2026-04-10 05:19:52.779221
USR02008,ADR00026,True,2026-02-23 17:56:55.779221
USR02009,ADR00027,True,2026-04-28 11:17:55.779221
USR02010,ADR00028,True,2026-04-05 03:01:55.779221
USR02011,ADR00029,True,2026-05-08 12:54:02.779221
USR02012,ADR00030,True,2026-03-23 13:22:33.779221
USR02013,ADR00031,True,2026-04-24 10:47:04.779221
USR02014,ADR00032,True,2026-02-28 06:52:13.779221
USR02017,ADR00033,True,2025-12-27 06:41:11.779221
USR02018,ADR00034,True,2026-04-30 10:47:44.779221
USR02019,ADR00035,True,2025-12-28 09:48:42.779221
USR02020,ADR00036,True,2026-01-08 04:06:11.779221
USR02021,ADR00037,True,2025-12-10 10:28:24.779221
USR02022,ADR00038,True,2026-04-17 18:53:08.779221
USR02023,ADR00039,True,2026-05-13 21:13:49.779221
USR02024,ADR00040,True,2026-04-25 05:43:11.779221
USR02025,ADR00041,True,2026-03-17 18:27:30.779221
USR02027,ADR00042,True,2025-12-15 20:32:32.779221
USR02029,ADR00043,True,2026-01-26 13:39:22.779221
USR02030,ADR00044,True,2026-05-10 03:26:56.779221
USR02031,ADR00045,True,2026-03-18 12:14:39.779221
USR02032,ADR00046,True,2026-03-23 15:19:36.779221
USR02035,ADR00047,True,2026-01-30 05:55:26.779221
USR02037,ADR00048,True,2026-03-29 13:33:41.779221
USR02038,ADR00049,True,2025-12-27 16:19:35.779221
USR02040,ADR00050,True,2026-05-01 15:00:04.779221
USR02043,ADR00051,True,2026-02-12 09:35:10.779221
USR02045,ADR00052,True,2026-03-28 08:00:02.779221
USR02047,ADR00053,True,2026-02-12 02:08:10.779221
USR02048,ADR00054,True,2026-05-18 04:18:17.779221
USR02049,ADR00055,True,2025-12-15 11:30:02.779221
USR02050,ADR00056,True,2026-03-02 02:11:26.779221
USR02053,ADR00057,True,2026-04-27 20:12:39.779221
USR02054,ADR00058,True,2026-03-31 06:30:49.779221
USR02056,ADR00059,True,2025-12-18 11:38:36.779221
USR02059,ADR00060,True,2026-02-19 00:19:26.779221
USR02060,ADR00061,True,2026-03-06 02:28:34.779221
USR02062,ADR00062,True,2026-03-23 12:27:35.779221
USR02063,ADR00063,True,2026-05-08 04:34:24.779221
USR02064,ADR00064,True,2026-04-26 10:31:29.779221
USR02065,ADR00065,True,2026-05-10 21:01:04.779221
USR02067,ADR00066,True,2026-02-28 19:30:56.779221
USR02068,ADR00067,True,2025-12-26 03:41:59.779221
USR02073,ADR00068,True,2025-12-22 15:13:13.779221
USR02074,ADR00069,True,2026-05-18 02:39:49.779221
USR02076,ADR00070,True,2025-12-23 20:51:57.779221
USR02078,ADR00071,True,2026-02-26 22:34:55.779221
USR02080,ADR00072,True,2026-03-21 07:11:53.779221
USR02082,ADR00073,True,2026-04-20 03:16:57.779221
USR02084,ADR00074,True,2026-01-27 04:57:06.779221
USR02085,ADR00075,True,2026-05-18 17:18:22.779221
USR02086,ADR00076,True,2026-06-01 05:33:41.779221
USR02087,ADR00077,True,2026-05-20 19:07:12.779221
USR02088,ADR00078,True,2026-03-12 00:57:20.779221
USR02091,ADR00079,True,2026-05-28 06:38:38.779221
USR02092,ADR00080,True,2026-06-05 00:21:20.779221
USR02093,ADR00081,True,2026-02-20 04:18:50.779221
USR02094,ADR00082,True,2026-04-02 02:44:43.779221
USR02096,ADR00083,True,2026-05-16 13:11:13.779221
USR02097,ADR00084,True,2026-01-11 16:23:49.779221
USR02099,ADR00085,True,2026-01-16 00:44:03.779221
USR02100,ADR00086,True,2026-02-04 15:41:11.779221
USR02101,ADR00087,True,2026-04-07 18:05:31.779221
USR02102,ADR00088,True,2026-02-26 00:03:56.779221
USR02104,ADR00089,True,2026-04-20 22:02:56.779221
USR02105,ADR00090,True,2025-12-20 10:42:59.779221
USR02109,ADR00091,True,2026-05-13 06:59:57.779221
USR02111,ADR00092,True,2026-01-27 08:29:06.779221
USR02112,ADR00093,True,2026-04-19 10:53:20.779221
USR02113,ADR00094,True,2025-12-12 02:36:41.779221
USR02114,ADR00095,True,2026-01-28 22:02:30.779221
USR02116,ADR00096,True,2026-02-23 03:51:47.779221
USR02117,ADR00097,True,2026-03-02 18:53:12.779221
USR02119,ADR00098,True,2026-01-02 20:45:43.779221
USR02120,ADR00099,True,2026-03-26 23:33:10.779221
USR02121,ADR00100,True,2026-06-02 06:32:16.779221
USR02122,ADR00101,True,2026-01-01 13:25:38.779221
USR02123,ADR00102,True,2026-02-03 07:08:14.779221
USR02124,ADR00103,True,2026-02-17 05:55:52.779221
USR02125,ADR00104,True,2026-04-30 19:38:09.779221
USR02126,ADR00105,True,2026-01-02 11:59:22.779221
USR02127,ADR00106,True,2026-05-16 05:05:18.779221
USR02128,ADR00107,True,2026-05-31 00:19:45.779221
USR02129,ADR00108,True,2026-04-27 05:21:42.779221
USR02130,ADR00109,True,2026-01-18 17:28:22.779221
USR02132,ADR00110,True,2026-03-12 03:35:03.779221
USR02133,ADR00111,True,2025-12-24 10:08:29.779221
USR02134,ADR00112,True,2026-01-31 07:47:10.779221
USR02136,ADR00113,True,2026-01-27 22:51:15.779221
USR02137,ADR00114,True,2026-05-09 05:07:01.779221
USR02138,ADR00115,True,2026-03-01 21:13:44.779221
USR02141,ADR00116,True,2026-02-06 07:11:32.779221
USR02142,ADR00117,True,2026-05-06 19:31:37.779221
USR02143,ADR00118,True,2025-12-15 12:52:07.779221
USR02144,ADR00119,True,2025-12-22 23:50:29.779221
USR02145,ADR00120,True,2026-02-24 12:26:09.779221
USR02148,ADR00121,True,2026-05-03 12:44:31.779221
USR02149,ADR00122,True,2026-04-22 04:03:08.779221
USR02150,ADR00123,True,2026-05-13 22:41:19.779221
USR02151,ADR00124,True,2026-02-09 08:13:56.779221
USR02152,ADR00125,True,2026-03-25 14:58:36.779221
USR02153,ADR00126,True,2026-04-05 22:45:20.779221
USR02154,ADR00127,True,2026-03-27 23:37:42.779221
USR02155,ADR00128,True,2026-02-19 18:18:55.779221
USR02157,ADR00129,True,2026-03-19 11:22:07.779221
USR02158,ADR00130,True,2026-02-20 15:42:40.779221
USR02159,ADR00131,True,2026-04-28 20:24:56.779221
USR02161,ADR00132,True,2026-04-28 23:23:50.779221
USR02163,ADR00133,True,2026-03-09 14:57:31.779221
USR02166,ADR00134,True,2026-02-12 09:47:30.779221
USR02167,ADR00135,True,2026-03-13 17:38:59.779221
USR02168,ADR00136,True,2026-04-08 07:46:22.779221
USR02169,ADR00137,True,2026-03-26 08:03:27.779221
USR02171,ADR00138,True,2026-02-26 17:37:22.779221
USR02172,ADR00139,True,2025-12-28 18:35:29.779221
USR02173,ADR00140,True,2026-04-18 00:10:02.779221
USR02174,ADR00141,True,2026-04-26 14:10:13.779221
USR02178,ADR00142,True,2026-02-24 06:32:52.779221
USR02179,ADR00143,True,2026-03-25 18:01:40.779221
USR02180,ADR00144,True,2026-03-13 13:01:53.779221
USR02181,ADR00145,True,2026-03-13 23:29:00.779221
USR02182,ADR00146,True,2026-01-19 11:56:23.779221
USR02183,ADR00147,True,2026-01-30 20:26:50.779221
USR02184,ADR00148,True,2026-04-11 08:50:22.779221
USR02185,ADR00149,True,2026-02-07 22:03:11.779221
USR02186,ADR00150,True,2026-04-22 20:58:12.779221
USR02187,ADR00151,True,2025-12-11 03:37:41.779221
USR02188,ADR00152,True,2026-05-21 19:15:08.779221
USR02190,ADR00153,True,2026-05-15 08:22:30.779221
USR02191,ADR00154,True,2026-04-09 16:37:16.779221
USR02192,ADR00155,True,2026-04-01 17:21:03.779221
USR02193,ADR00156,True,2026-02-23 13:59:05.779221
USR02194,ADR00157,True,2026-04-23 22:53:33.779221
USR02195,ADR00158,True,2026-03-20 03:19:09.779221
USR02198,ADR00159,True,2026-02-21 04:36:14.779221
USR02200,ADR00160,True,2026-06-05 16:28:58.779221
USR02201,ADR00161,True,2025-12-30 01:33:40.779221
USR02202,ADR00162,True,2026-04-11 14:41:29.779221
USR02203,ADR00163,True,2026-05-22 04:55:13.779221
USR02205,ADR00164,True,2025-12-25 04:37:13.779221
USR02206,ADR00165,True,2026-05-12 14:22:11.779221
USR02207,ADR00166,True,2026-02-12 07:35:08.779221
USR02208,ADR00167,True,2026-05-01 04:50:47.779221
USR02210,ADR00168,True,2026-05-09 15:52:42.779221
USR02211,ADR00169,True,2026-03-01 05:44:11.779221
USR02214,ADR00170,True,2026-06-05 07:49:26.779221
USR02215,ADR00171,True,2025-12-14 01:30:26.779221
USR02216,ADR00172,True,2026-03-29 23:03:43.779221
USR02217,ADR00173,True,2026-02-12 19:37:02.779221
USR02220,ADR00174,True,2026-02-09 07:11:49.779221
USR02221,ADR00175,True,2026-03-07 02:01:18.779221
USR02223,ADR00176,True,2026-05-03 08:13:18.779221
USR02224,ADR00177,True,2025-12-31 14:23:31.779221
USR02225,ADR00178,True,2026-02-05 22:37:18.779221
USR02228,ADR00179,True,2026-03-13 00:29:39.779221
USR02230,ADR00180,True,2026-01-18 19:25:44.779221
USR02231,ADR00181,True,2026-03-31 15:12:09.779221
USR02232,ADR00182,True,2026-05-02 00:39:11.779221
USR02234,ADR00183,True,2025-12-15 13:43:33.779221
USR02235,ADR00184,True,2026-05-04 23:36:38.779221
USR02236,ADR00185,True,2026-04-18 03:08:43.779221
USR02237,ADR00186,True,2026-01-03 06:16:00.779221
USR02240,ADR00187,True,2026-05-20 01:29:03.779221
USR02242,ADR00188,True,2026-04-04 06:53:23.779221
USR02243,ADR00189,True,2025-12-15 10:10:00.779221
USR02244,ADR00190,True,2026-02-12 07:45:57.779221
USR02245,ADR00191,True,2026-04-10 16:31:12.779221
USR02247,ADR00192,True,2026-03-12 03:46:35.779221
USR02248,ADR00193,True,2025-12-17 04:16:55.779221
USR02249,ADR00194,True,2026-06-05 02:07:26.779221
